"metric","individual_id","site_id","latitude","longitude","elevation_m","state","species_id","genus","species","common_name","kingdom","phenophase_id","phenophase_description","period","period_start","period_end","last_yes_date","last_yes_doy","next_no_date","days_next_no","n_series","ended_after"
"offset",356109,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356109,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356109,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356109,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-27,117,2015-04-29,2,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-22,112,2015-04-24,2,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-25,116,2016-04-27,2,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356110,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356111,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-27,117,2015-04-29,2,1,0
"offset",356111,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,NA,NA,1,0
"offset",356112,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356112,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-24,114,2018-04-27,3,1,0
"offset",356112,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-09,99,2019-04-12,3,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-17,107,2015-04-22,5,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-18,109,2016-04-20,2,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-24,114,2018-04-27,3,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-12,102,2019-04-16,4,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",12,"2020-01-01","2020-12-31",2020-03-20,80,2020-05-27,68,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-22,112,2015-04-24,2,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356117,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-17,107,2015-04-22,5,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-24,114,2018-04-27,3,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-12,102,2019-04-16,4,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-20,110,2015-04-22,2,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356118,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356119,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-20,110,2015-04-22,2,1,0
"offset",356119,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356119,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356119,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-24,114,2018-04-27,3,1,0
"offset",356119,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-09,99,2019-04-12,3,1,0
"offset",356131,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-24,114,2015-04-27,3,1,0
"offset",356131,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356131,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-20,110,2017-04-25,5,1,0
"offset",356131,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-05-01,121,2018-05-07,6,1,0
"offset",356131,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-22,112,2015-04-24,2,1,0
"offset",356131,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-27,118,2016-05-05,8,1,0
"offset",356131,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-28,118,2017-05-01,3,1,0
"offset",356131,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",10,"2018-01-01","2018-12-31",2018-05-07,127,2018-05-11,4,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-22,112,2015-04-24,2,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-22,112,2015-04-24,2,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-25,116,2016-04-27,2,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-25,115,2017-04-28,3,1,0
"offset",356133,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-17,107,2015-04-22,5,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-15,106,2016-04-18,3,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-24,114,2018-04-27,3,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-12,102,2019-04-16,4,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-17,107,2015-04-22,5,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356141,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-13,103,2015-04-17,4,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-11,102,2016-04-13,2,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-24,114,2018-04-27,3,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-09,99,2019-04-12,3,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-20,110,2015-04-22,2,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-13,104,2016-04-15,2,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356144,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-17,107,2015-04-22,5,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-12,102,2019-04-16,4,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-20,110,2015-04-22,2,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356146,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356157,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-22,112,2015-04-24,2,1,0
"offset",356157,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356157,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356157,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356157,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-09,99,2019-04-12,3,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-17,107,2015-04-22,5,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-24,114,2018-04-27,3,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-09,99,2019-04-12,3,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-20,110,2015-04-22,2,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356160,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-17,107,2015-04-22,5,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-20,111,2016-04-22,2,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-12,102,2019-04-16,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-12,102,2021-04-16,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-04-22,112,2022-04-26,4,2,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-04-21,111,2023-04-25,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-04-12,103,2024-04-16,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-04-04,94,2025-04-08,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-20,110,2015-04-22,2,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",11,"2019-01-01","2019-12-31",2019-04-16,106,2019-04-19,3,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-04-12,102,2021-04-16,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",14,"2022-01-01","2022-12-31",2022-04-22,112,2022-04-26,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",15,"2023-01-01","2023-12-31",2023-04-03,93,2023-04-07,4,1,0
"offset",356162,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",17,"2025-01-01","2025-12-31",2025-04-11,101,NA,NA,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",7,"2015-01-01","2015-12-31",2015-04-20,110,2015-04-22,2,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",9,"2017-01-01","2017-12-31",2017-04-14,104,2017-04-17,3,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",10,"2018-01-01","2018-12-31",2018-04-24,114,2018-04-27,3,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",11,"2019-01-01","2019-12-31",2019-04-12,102,2019-04-16,4,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-16,106,2021-04-19,3,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-04-22,112,2022-04-26,4,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-04-14,104,2023-04-18,4,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-04-16,107,2024-04-19,3,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-04-04,94,2025-04-08,4,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",7,"2015-01-01","2015-12-31",2015-04-20,110,2015-04-22,2,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",8,"2016-01-01","2016-12-31",2016-04-22,113,2016-04-25,3,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",9,"2017-01-01","2017-12-31",2017-04-17,107,2017-04-20,3,1,0
"offset",356163,57069,35.96397,-84.286339,273,"TN",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",10,"2018-01-01","2018-12-31",2018-04-27,117,2018-05-01,4,1,0
